BemisCode,SessionId,SchoolName,District,Tehsil,SubTehsil,UC,WardName,WardNo,VillageName,NA,PA,ClusterBemiscode,ClusterName,ClusterDDOCode,SchoolContactNo,ClusterFeedingSchoolsPrimary,ClusterFeedingSchoolsMiddle,Location,Zone,Shift,Gender,SchoolLevel,FunctionalStatus,ReasonOfNonFunctional,DisableStudentsInSchool,IfYesThenMentionFacilities,RampforStudentsOrTeachers,Building,SchoolOwnedBy,BuildingStructure,BuildingCondition,SpaceForNewRooms,NoOfRoomsWithWindowsAndVantilation,ProperSeverageSystem,WaterFacilityInToilets,BoundaryWall,BoundaryWallStructure,BoundaryWallCondition,PlayGround,ElectricityInArea,ElectricityInSchool,IfYesThenNametheSourceElectricity,IfNoThenGiveTheDistanceOfNearestPoll,GasInArea,GasInSchool,IfYesThenNametheSourceGas,GovtDrinkingWaterScheme,DrinkingWaterAtSchool,SourceOfWater,WaterTank,IfNoThenGiveTheDistanceOfNearestWaterSource,TelephoneAvailabe,FunctionStatusTelephone,ClosedReasonTelephone,InternetAvailabe,FunctionStatusInternet,ClosedReasonInternet,ScienceLab,FunctionStatusScienceLab,ClosedReasonScienceLab,ComputerLab,LibraryAvailable,CleaningResponsibility,WashbasinAvailable,WaterforWashBasin,SoapForWashBasin,CleaningCycleOfWashBasin,TeacherUsesTeachingMeterialOnHealth,MajorDiseaseCauseForAbsentism,FirstaidKit,TrainingOnFirstAidKit,InspectionOfCleaning,SeprateRoomForECE,FullTimeTeacherForECE,TrendExtraCracularActivity,Activity1,AudioAndVideoEquipment,TeacherUsesAudioAndVideoEquipment,TrainingOnMHMKits,MHMKitsAtSchool,PTSMC,PTSMCParticipatedInAnyActivityCurrentYear,NumberOfMeetingsConducted,MeetingRecordesAvailable,ChildOfPTSMCMembersAreEnrolled,AnySDPFormPTSMCLast3Years,ExaminationHall,NumberOfVisitByEducationalManager,Kacha Room,Pakka Room,Kacha HMR,Pakka HMR,Kacha Clerk Office,Pakka Clerk Office,Kacha Hall,Pakka Hall,Kacha Staff Room,Pakka Staff Room,Kacha Guard Room,Pakka Guard Room,Kacha Toilet,Pakka Toilet,KachaSportsRoom,PakkaSportsRoom,KachaResourceCenter,PakkaResourceCenter,KBSch,KBSt,KGSch,KGSt,PBSch,PBSt,PGSch,PGSt,2BSch,2BSt,2GSch,2GSt,3BSch,3BSt,3GSch,3GSt,4BSch,4BSt,4GSch,4GSt,5BSch,5BSt,5GSch,5GSt,6BSch,6BSt,6GSch,6GSt,7BSch,7BSt,7GSch,7GSt,8BSch,8BSt,8GSch,8GSt,9BSch,9BSt,9GSch,9GSt,10BSch,10BSt,10GSch,10GSt,11BSch,11BSt,11GSch,11GSt,12BSch,12BSt,12GSch,12GSt,TotalSchoolProfileStudents,TotalStudentProfileEntered,SencTeaching,AppTeaching,Teaching Male,Teaching Female,TotalTeachingStaff,SencNonTeaching,AppNonTeaching,Nonteaching Male,Nonteaching Female,TotalNonTeachingStaff,Source,_xCord,_yCord
01021,9,GBPS BANO BAGH,ZIARAT,ZIARAT,ZIARAT,ZIARAT,CHACHANAK,2,BANO BAGH,6,258,01102,GBMODHS ZIARAT,,03337945442,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Donated,Pakka,Need Repair,Yes,2,No,No,No,,,No,No,No,,2|km,No,No,,No,No,Chashme,No,250|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,Sports,Yes,Yes,,,Yes,No,,No,Yes,No,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,1,2,2,0,0,0,0,2,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9,9,1,1,1,0,1,,,0,0,0,RTSM,30.45494914,67.50913529
01022,9,GBPS SANDEMAN TANGI,ZIARAT,ZIARAT,ZIARAT,ZIARAT,ZIARAT 1,1,SANDEMAN TANGI,6,256,01102,GBMODHS ZIARAT,,0000,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,1,No,No,No,,,No,Yes,No,,50|m,Yes,No,,No,No,Nothing,Yes,1|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,,No,No,,,Yes,Yes,Yes,Yes,Yes,No,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,1,1,1,1,1,1,3,3,4,3,1,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,17,17,2,1,1,0,1,,,0,0,0,EMIS,30.40129987,67.73143831
01023,9,GBPS WAZAY SAR SANDEMAN TANGI,ZIARAT,ZIARAT,ZIARAT,ZIARAT,ZIARAT,02,WAZAY SAR,6,261,01102,GBMODHS ZIARAT,,03342324615,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,1,No,No,No,,,Yes,Yes,No,,100|m,Yes,No,,No,No,Nothing,No,2|km,,,,,,,,,,,,Sweeper,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,Sports,Yes,Yes,,,Yes,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,1,1,3,3,0,0,2,2,0,0,2,2,0,0,1,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,14,14,1,1,1,0,1,,,0,0,0,EMIS,30.39766453,67.73116055
01024,9,GBPS  MALIK NADIR KHAN,ZIARAT,ZIARAT,ZIARAT,ZIARAT,ZIARAT 2,4,MALIK NADIR KHAN,6,258,01102,GBMODHS ZIARAT,,03337945442,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,No,3,No,No,No,,,Yes,Yes,No,,70|m,Yes,No,,No,No,Nothing,Yes,1500|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,,No,No,,,Yes,Yes,No,Yes,Yes,Yes,,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,2,1,2,0,0,1,1,4,4,1,1,1,1,1,1,0,0,3,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,22,22,1,1,1,0,1,,,0,0,0,EMIS,30.39759508,67.73043619
01025,9,GGMIDS SANDEMAN TANGI,ZIARAT,ZIARAT,ZIARAT,ZIARAT,0000,00000,SANDEMAN TANGI,7,6,01033,GGHS ZIARAT,,03332584080,,,Rural,Winter,Single Shift,Girls,Middle,Functional,,No,,No,Yes,Donated,Pakka,Need Repair,Yes,8,No,No,Yes,Mix,In-Complete,No,Yes,No,,3|km,Yes,No,,No,No,Nothing,Yes,8|km,No,,,No,,,No,,,No,No,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,No,,,,,,No,4,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,1,1,4,4,4,4,3,3,,0,,0,1,1,1,1,2,2,5,5,3,3,3,3,1,1,8,8,1,1,5,5,,0,,0,,0,,0,,0,,0,,0,,0,49,49,5,5,2,12,14,,,1,1,2,EMIS,30.39000562,67.71985412
01026,9,GBHS KHARWARI BABA,ZIARAT,ZIARAT,ziarat,ZIARAT,ziarat,06,BABA KHARWARI`,6,256,,,zt7065,03337838216,11,1,Urban,Summar,Single Shift,Boys,High,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,8,Yes,No,Yes,Pakka,Need Repair,Yes,Yes,Yes,QESCO,0|km,No,No,,Yes,Yes,Nothing,Yes,1|km,No,,,No,,,Yes,Functional,,No,No,Sweeper,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,No,No,,,Yes,,,,,,Yes,6,0,9,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,7,7,7,7,7,7,6,6,14,14,6,6,5,5,0,0,3,3,0,0,4,4,1,1,11,11,0,0,5,5,0,0,3,3,0,0,9,9,0,0,10,10,0,0,,0,,0,,0,,0,98,98,18,11,13,0,13,3,3,3,0,3,EMIS,30.34224241,67.7415842
01027,9,GBPS GUDA CHASHMA,ZIARAT,ZIARAT,ziarat,ZIARAT,koshki,7,GUDA CHASHMA,7,265,01026,GBHS KHARWARI BABA,,0000,,,Urban,Summar,Single Shift,Boys,Primary,Non-Functional,Teacher not available,No,,No,Yes,Educaton Department,Pakka,Need Repair,No,2,No,No,Yes,Pakka,Need Repair,No,No,No,,4|km,No,No,,No,No,Chashme,No,1|km,,,,,,,,,,,,Students,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,No,,No,No,,,No,,,,,,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,,,,,,,,,EMIS,30.35840672,67.73740103
01028,9,GBMIDS SARDAR SHAHEN KOSHKI,ZIARAT,ZIARAT,ZIARAT,ZIARAT,ZIARAT,04,KOSHKI,6,256,01026,GBHS KHARWARI BABA,,0000,,,Urban,Summar,Single Shift,Boys,Middle,Functional,,No,,No,Yes,Donated,Pakka,Need Repair,No,2,Yes,No,Yes,Pakka,Need Repair,No,Yes,No,,400|m,No,No,,No,No,Well,No,100|m,No,,,No,,,No,,,No,No,Sweeper,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,,No,No,,,No,,,,,,No,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,10,0,0,7,7,3,3,10,10,0,0,3,3,0,0,6,6,0,0,1,1,0,0,2,3,1,0,3,3,0,0,4,4,0,0,,0,,0,,0,,0,,0,,0,,0,,0,50,50,2,2,1,0,1,,,0,0,0,EMIS,30.34267021,67.75092453
01029,9,GBPS KILLI SAEED KHAN,ZIARAT,ZIARAT,ziarat,ZIARAT,koshki,04,KILLI SAEED KHAN,6,256,GBHS KHARWARI BABA,GBHS KHARWARI BABA,,0000,,,Urban,Summar,Single Shift,Boys,Primary,Non-Functional,Teacher not available,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,2,No,No,No,,,No,No,No,,0|km,No,No,,No,No,Nothing,No,0|km,,,,,,,,,,,,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,,No,No,,,No,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,EMIS,30.38323337,67.72453685
01030,9,GBPS DOZAKH TUNGI,ZIARAT,ZIARAT,ZIARAT,ZIARAT,KOSHKI,01,DOZAKH TANGI,6,258,01026,GBHS KHARWARI BABA,,03337838216,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,2,No,No,Yes,Pakka,Need Repair,Yes,Yes,Yes,,0|km,No,No,,No,No,Nothing,No,2|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,Yes,Yes,,,Yes,Yes,,No,Yes,No,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,18,2,2,8,8,0,0,11,11,0,0,11,11,0,0,2,2,0,0,9,9,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,61,61,1,1,2,0,2,,,0,0,0,EMIS,30.33523328,67.75027968
01031,9,GBHS KAWAS SHARQI,ZIARAT,ZIARAT,ZIARAT,KAWAS,00,00,KAWAS,258,6,,,ZT7049,03337879143,05,00,Rural,Winter,Single Shift,Boys,High,Functional,,No,,No,Yes,Educaton Department,Pakka,Satisfactory ,Yes,10,Yes,No,Yes,Pakka,Need Repair,Yes,Yes,No,QESCO,200|m,Yes,No,,Yes,Yes,Nalka,Yes,700|m,No,,,No,,,No,,,No,Yes,Students,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",Yes,No,Yes,No,No,Yes,,No,No,,,Yes,Yes,No,Yes,Yes,No,Yes,2,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,14,14,0,0,6,6,0,0,3,3,0,0,5,5,0,0,6,6,0,0,2,2,0,0,5,5,0,0,9,9,0,0,5,5,0,0,,0,,0,,0,,0,,0,,0,78,78,15,9,13,0,13,4,4,6,0,6,EMIS,30.46379333,67.58755921
01032,9,GBHS AHMADOON,ZIARAT,ZIARAT,Kach,Saroo,Ahmadoon,10,AHMADOON,258,7,,,ZT7047,03138387090,15,3,Urban,Winter,Single Shift,Boys,High,Functional,,No,,Yes,Yes,Educaton Department,Pakka,Satisfactory ,Yes,20,Yes,Yes,No,,,Yes,Yes,Yes,QESCO,00|km,Yes,Yes,SSGC,Yes,Yes,Tubewell,Yes,2|km,No,,,Yes,Functional,,No,,,No,No,Teachers,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,No,No,,,Yes,Yes,,Yes,Yes,No,Yes,7,0,8,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,,0,,0,5,5,2,2,15,15,3,3,8,8,0,0,5,5,0,0,6,6,0,0,18,18,0,0,20,20,0,0,14,14,7,7,39,39,19,19,29,29,14,14,,0,,0,,0,,0,204,204,16,9,11,0,11,3,3,3,0,3,EMIS,30.48104028,67.37004315
01033,9,GGHS ZIARAT,ZIARAT,ZIARAT,Ziarat,ZIARAT,ZIARAT,02,ZIARAT,6,260,,,ZT7059,03328794356,08,01,Urban,Winter,Single Shift,Girls,High,Functional,,Yes,nill,No,Yes,Educaton Department,Pakka,Satisfactory ,Yes,14,No,Yes,Yes,Pakka,Complete,No,Yes,Yes,QESCO,0|km,Yes,Yes,SSGC,Yes,Yes,Tubewell,Yes,|km,No,,,No,,,No,,,No,No,Students,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,Yes,No,Yes,Yes,,Yes,No,No,No,No,,,,,,Yes,8,0,10,0,1,0,1,0,1,0,1,0,0,0,5,0,0,0,0,0,0,72,72,0,0,47,47,0,0,34,34,0,0,42,42,0,0,22,22,0,0,38,38,0,0,63,63,0,0,42,41,0,0,36,34,0,0,58,58,0,0,52,52,,0,,0,,0,,0,506,503,14,13,0,16,16,1,1,3,1,4,EMIS,30.38433149,67.72346322
01034,9,GGPS BAR MAGHZI,ZIARAT,ZIARAT,ZIARAT,ZIARAT,000,00000,BARA MAGHZ,258,6,01033,GGHS ZIARAT,,000000,,,Rural,Winter,Single Shift,Girls,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,0,No,No,Yes,Pakka,Complete,No,Yes,Yes,QESCO,0|km,Yes,No,,Yes,Yes,Nothing,Yes,|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,Sans lyny main Dushwari,No,No,Yes,No,No,Yes,Sports,No,No,,,Yes,No,,No,Yes,No,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,9,8,0,0,10,10,0,0,5,5,0,1,7,5,0,0,7,7,0,0,2,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,41,40,1,1,0,1,1,,,0,0,0,RTSM,30.38765027,67.72147794
01035,9,GGHS CHEENA,ZIARAT,ZIARAT,ziarat,ZANDRA,Cheena,01,CHEENA,6,258,,,zt7040,0000,0,0,Urban,Winter,Single Shift,Girls,High,Functional,,No,,No,Yes,Educaton Department,Pakka,Satisfactory ,Yes,10,,Yes,Yes,Pakka,Complete,No,Yes,No,,20|m,Yes,No,,Yes,Yes,Nalka,Yes,|km,No,,,No,,,No,,,No,No,No One,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,No,No,,,Yes,,,,,,No,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,7,1,2,4,5,2,2,9,9,0,0,9,9,0,0,13,13,0,0,8,8,0,0,8,8,0,0,6,6,0,0,10,10,0,0,1,1,0,0,3,3,,0,,0,,0,,0,85,87,11,9,1,6,7,2,2,1,0,1,EMIS,30.4461657,67.6433332
01036,9,GGMIDS GHARBI CHEENA AKHTAR MUHAMMAD,ZIARAT,ZIARAT,ZIARAT,ZANDRA,CHEENA,02,CHEENA,6,258,01037,GGHS ZINDRA,,03368287839,,,Urban,Summar,Single Shift,Girls,Middle,Functional,,No,,No,Yes,Donated,Pakka,Satisfactory ,Yes,2,No,No,Yes,Pakka,Need Repair,No,Yes,No,,40|m,Yes,No,,No,Yes,Well,Yes,150|m,No,,,No,,,No,,,No,No,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,No,No,Yes,,,,,,No,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,16,5,5,12,12,0,0,14,14,0,0,6,6,0,0,7,7,,0,,0,0,0,10,10,0,0,13,13,0,0,4,4,,0,,0,,0,,0,,0,,0,,0,,0,88,88,5,5,0,4,4,,,0,1,1,EMIS,30.4534663,67.63613602
01037,9,GGHS ZINDRA,ZIARAT,ZIARAT,ZIARAT,ZANDRA,PITAW,2,ZINDRA,6,258,,,ZT7030,03342416713,GGHS ,0000,Urban,Winter,Single Shift,Girls,High,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,10,,Yes,Yes,Pakka,Complete,Yes,Yes,No,,100|m,Yes,No,,No,Yes,Nalka,Yes,250|m,No,,,No,,,No,,,No,No,Students,Yes,Yes,Yes,Daily,Yes,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,No,No,Yes,,,,,,No,8,0,10,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,18,18,1,1,9,9,0,0,8,8,0,0,11,11,0,0,14,14,0,0,18,18,0,1,9,8,0,1,9,8,0,0,6,6,0,0,7,8,0,0,12,12,,0,,0,,0,,0,122,123,11,12,0,14,14,2,2,2,0,2,RTSM,30.46204102,67.60989091
01038,9,GGHSS KAWAS GHARBI,ZIARAT,ZIARAT,ziarat,KAWAS,kawas shaheed baba,7,KAWAS,258,6,,,ZT7050,03337935274,10,4,Rural,Winter,Single Shift,Girls,Higher Secondary,Functional,,No,,No,Yes,Educaton Department,Pakka,Satisfactory ,Yes,14,Yes,No,Yes,Pakka,Need Repair,Yes,Yes,No,,50|m,Yes,No,,No,No,Nothing,Yes,1|km,No,,,No,,,No,,,No,No,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",Yes,No,Yes,No,No,Yes,,No,No,No,,Yes,Yes,No,No,Yes,No,No,3,0,12,0,1,0,0,0,0,0,1,0,0,0,8,0,0,0,0,4,0,26,2,1,1,13,16,0,0,13,4,,0,,8,0,0,12,2,0,0,7,8,0,0,13,9,0,0,14,0,0,0,7,16,0,0,12,11,0,0,9,7,,0,,0,,0,,0,131,84,14,16,0,20,20,3,3,2,1,3,EMIS,30.46266064,67.56147722
01039,9,GGPS NASRULLAH GOGI,ZIARAT,ZIARAT,ZIARAT,SAROO,AAAAA,000000,HAJI NASRULLAH GOGI,258,6,01040,GGHS ABDUL BAQI GOGI,,00000000,,,Urban,Winter,Single Shift,Girls,Primary,Non-Functional,Teacher not available,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,2,Yes,Yes,Yes,Kacha,Need Repair,No,Yes,No,,200|m,No,No,,No,No,Tubewell,No,30|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,Sports,No,No,,,No,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,,EMIS,30.48919568,67.4301511
01040,9,GGHS JUMA AGHA AHMADOON BHATTO,ZIARAT,ZIARAT,ZIARAT,SAROO,AAAA,0000,AHMADOON BHATTO,258,6,,,000000,03138387090,10,2,Urban,Winter,Single Shift,Girls,High,Functional,,No,,No,Yes,Donated,Mix,Need Repair,Yes,10,No,Yes,Yes,Pakka,In-Complete,No,Yes,No,,20|m,Yes,No,,Yes,No,Tubewell,Yes,200|m,Yes,Functional,,No,,,No,,,No,No,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,Sports,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,4,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,16,29,31,3,3,15,15,4,4,5,5,0,0,10,10,0,0,12,12,0,0,11,11,0,0,8,8,0,0,9,9,0,0,8,8,0,0,14,14,0,0,12,12,,0,,0,,0,,0,158,158,8,8,0,11,11,2,1,2,0,2,EMIS,30.48635284,67.37473631
01041,9,GGMIDS PITAO AHMEDON,ZIARAT,ZIARAT,ZIARAT,SAROO,AAAA,0000,PITAO AHMEDON,258,7,01044,GGHS JUMA AGHA AHMADOON BHATTO,,03138411583,,,Urban,Winter,Single Shift,Girls,Middle,Functional,,No,,No,Yes,Donated,Kacha,Need Repair,Yes,2,No,No,Yes,Mix,Complete,Yes,Yes,No,,200|m,Yes,No,,Yes,No,Tubewell,Yes,300|km,No,,,No,,,No,,,No,No,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,Sports,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,19,11,11,17,18,32,31,3,3,12,12,3,3,8,8,0,0,10,10,,0,,0,0,0,8,8,0,0,6,6,0,0,13,13,,0,,0,,0,,0,,0,,0,,0,,0,142,142,5,4,0,4,4,,,0,0,0,EMIS,30.48078784,67.36942873
01042,9,GGMIDS SARMAKHSI,ZIARAT,ZIARAT,ZIARAT,SAROO,AAAA,000000,SARMAKHSI,258,7,08703,GGHS ABDUL BAQI GOGI,,03138939888,,,Urban,Winter,Single Shift,Girls,Middle,Functional,,No,,No,Yes,Educaton Department,Kacha,Satisfactory ,No,4,No,No,Yes,Pakka,In-Complete,No,Yes,No,,300|m,No,No,,No,No,Well,Yes,500|m,No,,,No,,,No,,,No,No,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,Sports,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,5,8,8,14,14,15,15,0,1,10,9,0,0,4,4,0,0,16,16,1,1,5,5,0,0,4,4,,0,,0,0,0,5,5,,0,,0,,0,,0,,0,,0,,0,,0,87,87,3,2,0,2,2,,,0,0,0,EMIS,30.53406004,67.47812328
01043,9,GGPS LOWER KACH,ZIARAT,ZIARAT,ZIARAT,KACH,AAAA,0000,LOWER KACH,258,6,01040,GGHS JUMA AGHA AHMADOON BHATTO,,03138496823,,,Urban,Winter,Single Shift,Girls,Primary,Functional,,No,,No,Yes,Educaton Department,Mix,Dangerous Condition,Yes,2,No,No,Yes,Pakka,Need Repair,No,Yes,No,,100|m,Yes,No,,No,No,Nothing,Yes,500|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,No,No,,,Yes,Yes,Yes,No,Yes,No,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,1,1,3,3,4,4,0,0,2,2,1,1,0,0,5,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,16,16,2,2,0,3,3,,,0,0,0,EMIS,30.45293205,67.34316827
01044,9,GGPS BUNDAT JUNGEL,ZIARAT,ZIARAT,ZIARAT,SAROO,AAAA,0000,BUNDAT JANGAL,258,6,01040,GGHS JUMA AGHA AHMADOON BHATTO,,00000000,,,Urban,Winter,Single Shift,Girls,Primary,Non-Functional,No Enrollment,No,,No,Yes,Educaton Department,Mix,Need Repair,Yes,2,,No,No,,,No,Yes,No,,150|m,Yes,No,,No,No,Nothing,No,500|m,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,Yes,Sports,No,No,,,Yes,,,,Yes,,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,,,0,0,0,EMIS,30.46547933,67.38537095
01045,9,GBPS KILLI KOTAN KHAN,ZIARAT,ZIARAT,Ziarat,ZIARAT,Koshki,04,KILLI KOTAN KHAN,6,256,01026,GBHS KHARWARI BABA,,03318965926,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Donated,Pakka,Dangerous Condition,Yes,2,No,No,Yes,Mix,Complete,No,No,No,,4|km,No,No,,No,No,Nothing,No,1|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,Yes,Sports,No,No,,,No,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,6,6,2,2,4,4,5,5,3,3,2,2,2,2,1,1,2,2,1,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,31,31,2,1,1,0,1,,,0,0,0,EMIS,30.33471404,67.71802978
01046,9,GBPS WACH MURDAR NO.1,ZIARAT,ZIARAT,ziarat,ZIARAT,Ghoski,4,WACH MURDAR,6,256,01026,GBHS KHARWARI BABA,,03337836023,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,No,,,,Yes,0,No,No,No,,,No,Yes,No,,200|m,No,No,,No,No,Well,No,200|m,,,,,,,,,,,,No One,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,No,No,No,No,,No,No,,,Yes,Yes,No,No,Yes,Yes,,3,,,,,,,,,,,,,,,,,,,13,3,8,8,3,3,2,2,,0,,0,,0,,0,1,1,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,27,17,1,2,1,0,1,,,0,0,0,EMIS,30.38525552,67.7315908
01047,9,GBPS MURDAR KACH,ZIARAT,ZIARAT,ziarat,ZIARAT,koshki,4,MURDAR KACH,6,258,01026,GBHS KHARWARI BABA,,03342796143,,,Urban,Summar,Single Shift,Boys,Primary,Functional,,No,,No,Yes,Educaton Department,Pakka,Need Repair,Yes,1,No,No,No,,,No,No,No,,13|km,No,No,,No,No,Nothing,No,1|km,,,,,,,,,,,,Students,No,No,No,Weekly,No,"Nazla, Zukam, Bukhar",No,No,Yes,No,No,No,,No,No,,,Yes,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,6,6,4,4,5,5,4,4,3,2,6,6,1,0,5,3,1,1,7,6,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,56,51,2,2,2,0,2,,,0,0,0,EMIS,30.38296741,67.72371419
